id,Dest,Dest_lon,Dest_lat,Origin,Origin_lon,Origin_lat
1336,SAN,-117.195,32.7299,DEN,-104.672,39.8396
1337,ORD,-87.8825,41.9796,SMF,-121.591,38.683
1338,DEN,-104.672,39.8396,IND,-86.2707,39.7322
1339,DEN,-104.672,39.8396,BOS,-71.0281,42.3717
1340,SFO,-122.392,37.6148,ATL,-84.4333,33.6558
1341,MSY,-90.2569,29.983,LAX,-118.391,33.9456
1342,DEN,-104.672,39.8396,DTW,-83.3412,42.2327
1343,MSP,-93.1987,44.8793,DEN,-104.672,39.8396
1344,AUS,-97.6653,30.2027,SFO,-122.392,37.6148
1345,SMF,-121.591,38.683,DEN,-104.672,39.8396
1346,SFO,-122.392,37.6148,IAH,-95.3424,29.9784
1347,SAN,-117.195,32.7299,ORD,-87.8825,41.9796
1348,EWR,-74.1843,40.6924,DEN,-104.672,39.8396
1349,DEN,-104.672,39.8396,GEG,-117.538,47.625
1350,DFW,-97.0409,32.9222,SFO,-122.392,37.6148
1351,DCA,-77.0438,38.849,DEN,-104.672,39.8396
1352,PHX,-112.03,33.4376,ORD,-87.8825,41.9796
1353,BOS,-71.0281,42.3717,ORD,-87.8825,41.9796
1354,SJC,-121.926,37.3679,ORD,-87.8825,41.9796
1355,GEG,-117.538,47.625,ORD,-87.8825,41.9796
1356,JAC,-110.736,43.6034,ORD,-87.8825,41.9796
1357,DEN,-104.672,39.8396,RDU,-78.7923,35.8729
1358,DCA,-77.0438,38.849,ORD,-87.8825,41.9796
1359,ORD,-87.8825,41.9796,LGA,-73.8756,40.7731
1360,DEN,-104.672,39.8396,ANC,-149.961,61.1767
1361,STL,-90.3647,38.7414,ORD,-87.8825,41.9796
1362,IAD,-77.4484,38.9556,ABQ,-106.625,35.0494
1363,IAD,-77.4484,38.9556,PHX,-112.03,33.4376
1364,STT,-64.9667,18.3333,ORD,-87.8825,41.9796
1365,IAD,-77.4484,38.9556,SJU,-66.0095,18.4367
1366,SJU,-66.0095,18.4367,STT,-64.9667,18.3333
1367,TUS,-110.936,32.1204,IAD,-77.4484,38.9556
1368,STT,-64.9667,18.3333,IAD,-77.4484,38.9556
1369,ORD,-87.8825,41.9796,SJU,-66.0095,18.4367
1370,JAC,-110.736,43.6034,LAX,-118.391,33.9456
1371,FLL,-80.1354,26.0722,ORD,-87.8825,41.9796
1372,ORD,-87.8825,41.9796,MCO,-81.3115,28.4418
1373,LIH,-159.351,21.9782,DEN,-104.672,39.8396
1374,PBI,-80.0889,26.6909,ORD,-87.8825,41.9796
1375,SEA,-122.296,47.4405,HNL,-157.919,21.3358
1376,DEN,-104.672,39.8396,KOA,-156.039,19.7334
1377,DEN,-104.672,39.8396,OGG,-156.441,20.8926
1378,HNL,-157.919,21.3358,SAN,-117.195,32.7299
1379,ORD,-87.8825,41.9796,TPA,-82.5356,27.9744
1380,DEN,-104.672,39.8396,MSY,-90.2569,29.983
1381,DEN,-104.672,39.8396,ONT,-117.594,34.062
1382,DEN,-104.672,39.8396,FLL,-80.1354,26.0722
1383,IAD,-77.4484,38.9556,FLL,-80.1354,26.0722
1384,SFO,-122.392,37.6148,PHX,-112.03,33.4376
1385,DEN,-104.672,39.8396,RNO,-119.776,39.5064
1386,DEN,-104.672,39.8396,MIA,-80.2727,25.7953
1387,ORD,-87.8825,41.9796,LAS,-115.143,36.0806
1388,CLT,-80.946,35.2226,ABE,-75.4342,40.6514
1389,DCA,-77.0438,38.849,ALB,-73.809,42.7426
1390,PHL,-75.2419,39.8768,ALB,-73.809,42.7426
1391,LAS,-115.143,36.0806,ANC,-149.961,61.1767
1392,PHX,-112.03,33.4376,ANC,-149.961,61.1767
1393,LAS,-115.143,36.0806,ATL,-84.4333,33.6558
1394,PHX,-112.03,33.4376,ATL,-84.4333,33.6558
1395,DCA,-77.0438,38.849,BDL,-72.6816,41.9271
1396,PHL,-75.2419,39.8768,BDL,-72.6816,41.9271
1397,PHX,-112.03,33.4376,BDL,-72.6816,41.9271
1398,PHX,-112.03,33.4376,BOI,-116.222,43.5709
1399,CLT,-80.946,35.2226,BOS,-71.0281,42.3717
1400,LAS,-115.143,36.0806,BOS,-71.0281,42.3717
1401,LGA,-73.8756,40.7731,BOS,-71.0281,42.3717
1402,PHX,-112.03,33.4376,BOS,-71.0281,42.3717
1403,DCA,-77.0438,38.849,BUF,-78.738,42.9309
1404,PHL,-75.2419,39.8768,BUF,-78.738,42.9309
1405,PHL,-75.2419,39.8768,BWI,-76.6745,39.1841
1406,PHX,-112.03,33.4376,CLE,-81.8339,41.4115
1407,DCA,-77.0438,38.849,CLT,-80.946,35.2226
1408,FLL,-80.1354,26.0722,CLT,-80.946,35.2226
1409,LAS,-115.143,36.0806,CLT,-80.946,35.2226
1410,LAX,-118.391,33.9456,CLT,-80.946,35.2226
1411,MCO,-81.3115,28.4418,CLT,-80.946,35.2226
1412,MHT,-71.4386,42.9293,CLT,-80.946,35.2226
1413,MIA,-80.2727,25.7953,CLT,-80.946,35.2226
1414,MSY,-90.2569,29.983,CLT,-80.946,35.2226
1415,PBI,-80.0889,26.6909,CLT,-80.946,35.2226
1416,PHL,-75.2419,39.8768,CLT,-80.946,35.2226
1417,PHX,-112.03,33.4376,CLT,-80.946,35.2226
1418,RSW,-81.7531,26.5228,CLT,-80.946,35.2226
1419,SAN,-117.195,32.7299,CLT,-80.946,35.2226
1420,SEA,-122.296,47.4405,CLT,-80.946,35.2226
1421,SFO,-122.392,37.6148,CLT,-80.946,35.2226
1422,SJU,-66.0095,18.4367,CLT,-80.946,35.2226
1423,STT,-64.9667,18.3333,CLT,-80.946,35.2226
1424,TPA,-82.5356,27.9744,CLT,-80.946,35.2226
1425,FLL,-80.1354,26.0722,DCA,-77.0438,38.849
1426,JAX,-81.676,30.4914,DCA,-77.0438,38.849
1427,LAS,-115.143,36.0806,DCA,-77.0438,38.849
1428,LGA,-73.8756,40.7731,DCA,-77.0438,38.849
1429,MCO,-81.3115,28.4418,DCA,-77.0438,38.849
1430,MHT,-71.4386,42.9293,DCA,-77.0438,38.849
1431,MSY,-90.2569,29.983,DCA,-77.0438,38.849
1432,PBI,-80.0889,26.6909,DCA,-77.0438,38.849
1433,PHX,-112.03,33.4376,DCA,-77.0438,38.849
1434,PIT,-80.2328,40.4914,DCA,-77.0438,38.849
1435,PVD,-71.4399,41.723,DCA,-77.0438,38.849
1436,RSW,-81.7531,26.5228,DCA,-77.0438,38.849
1437,SYR,-76.1121,43.1141,DCA,-77.0438,38.849
1438,TPA,-82.5356,27.9744,DCA,-77.0438,38.849
1439,LAS,-115.143,36.0806,DFW,-97.0409,32.9222
1440,PHL,-75.2419,39.8768,DFW,-97.0409,32.9222
1441,PHX,-112.03,33.4376,DFW,-97.0409,32.9222
1442,LAS,-115.143,36.0806,DTW,-83.3412,42.2327
1443,LAS,-115.143,36.0806,EWR,-74.1843,40.6924
1444,PHX,-112.03,33.4376,EWR,-74.1843,40.6924
1445,LAS,-115.143,36.0806,FLL,-80.1354,26.0722
1446,PHX,-112.03,33.4376,FLL,-80.1354,26.0722
1447,PIT,-80.2328,40.4914,FLL,-80.1354,26.0722
1448,PHX,-112.03,33.4376,GEG,-117.538,47.625
1449,PHX,-112.03,33.4376,HNL,-157.919,21.3358
1450,LAS,-115.143,36.0806,JFK,-73.79,40.6437
1451,PHX,-112.03,33.4376,JFK,-73.79,40.6437
1452,PHX,-112.03,33.4376,KOA,-156.039,19.7334
1453,MSP,-93.1987,44.8793,LAS,-115.143,36.0806
1454,PBI,-80.0889,26.6909,LAS,-115.143,36.0806
1455,PIT,-80.2328,40.4914,LAX,-118.391,33.9456
1456,PIT,-80.2328,40.4914,LGA,-73.8756,40.7731
1457,PHX,-112.03,33.4376,LIH,-159.351,21.9782
1458,PHL,-75.2419,39.8768,MIA,-80.2727,25.7953
1459,PHX,-112.03,33.4376,MKE,-87.9051,42.9471
1460,PHX,-112.03,33.4376,MSP,-93.1987,44.8793
1461,PHL,-75.2419,39.8768,MSY,-90.2569,29.983
1462,PHX,-112.03,33.4376,OGG,-156.441,20.8926
1463,DCA,-77.0438,38.849,PHL,-75.2419,39.8768
1464,IND,-86.2707,39.7322,PHL,-75.2419,39.8768
1465,ORF,-76.2154,36.8977,PHL,-75.2419,39.8768
1466,RIC,-77.3332,37.5108,PHL,-75.2419,39.8768
1467,SAN,-117.195,32.7299,PHL,-75.2419,39.8768
1468,SEA,-122.296,47.4405,PHL,-75.2419,39.8768
1469,SJU,-66.0095,18.4367,PHL,-75.2419,39.8768
1470,STT,-64.9667,18.3333,PHL,-75.2419,39.8768
1471,SYR,-76.1121,43.1141,PHL,-75.2419,39.8768
1472,SFO,-122.392,37.6148,PIT,-80.2328,40.4914
1473,SJU,-66.0095,18.4367,BOS,-71.0281,42.3717
1474,EGE,-106.912,39.6395,CLT,-80.946,35.2226
1475,STX,-64.7977,17.6988,CLT,-80.946,35.2226
1476,PIT,-80.2328,40.4914,MIA,-80.2727,25.7953
1477,BOS,-71.0281,42.3717,PIT,-80.2328,40.4914
1478,RSW,-81.7531,26.5228,PIT,-80.2328,40.4914
1479,DAB,-81.0615,29.1874,CLT,-80.946,35.2226
1480,MIA,-80.2727,25.7953,LAS,-115.143,36.0806
1481,SRQ,-82.5516,27.3868,DCA,-77.0438,38.849
1482,MCO,-81.3115,28.4418,SLC,-111.982,40.7862
1483,SLC,-111.982,40.7862,ATL,-84.4333,33.6558
1484,ATL,-84.4333,33.6558,ORF,-76.2154,36.8977
1485,CHS,-80.0356,32.8838,ATL,-84.4333,33.6558
1486,ATL,-84.4333,33.6558,BDL,-72.6816,41.9271
1487,HNL,-157.919,21.3358,ATL,-84.4333,33.6558
1488,ATL,-84.4333,33.6558,BWI,-76.6745,39.1841
1489,ATL,-84.4333,33.6558,RIC,-77.3332,37.5108
1490,PDX,-122.587,45.5867,ATL,-84.4333,33.6558
1491,BOS,-71.0281,42.3717,SLC,-111.982,40.7862
1492,ATL,-84.4333,33.6558,RSW,-81.7531,26.5228
1493,ATL,-84.4333,33.6558,JAX,-81.676,30.4914
1494,ANC,-149.961,61.1767,SLC,-111.982,40.7862
1495,ATL,-84.4333,33.6558,PBI,-80.0889,26.6909
1496,JFK,-73.79,40.6437,TPA,-82.5356,27.9744
1497,ATL,-84.4333,33.6558,SAV,-81.2133,32.1338
1498,ATL,-84.4333,33.6558,MIA,-80.2727,25.7953
1499,PNS,-87.1941,30.4761,ATL,-84.4333,33.6558
1500,LAX,-118.391,33.9456,ATL,-84.4333,33.6558
1501,ATL,-84.4333,33.6558,TPA,-82.5356,27.9744
1502,FLL,-80.1354,26.0722,ATL,-84.4333,33.6558
1503,CVG,-84.6625,39.0571,SLC,-111.982,40.7862
1504,ATL,-84.4333,33.6558,DAY,-84.2207,39.8968
1505,ABQ,-106.625,35.0494,ATL,-84.4333,33.6558
1506,ATL,-84.4333,33.6558,JAN,-90.0733,32.3089
1507,ATL,-84.4333,33.6558,HSV,-86.7767,34.6492
1508,ATL,-84.4333,33.6558,GPT,-89.072,30.4133
1509,ATL,-84.4333,33.6558,VPS,-86.55,30.496
1510,SAT,-98.4729,29.5252,ATL,-84.4333,33.6558
1511,LAX,-118.391,33.9456,TPA,-82.5356,27.9744
1512,BDL,-72.6816,41.9271,FLL,-80.1354,26.0722
1513,ATL,-84.4333,33.6558,SMF,-121.591,38.683
1514,SLC,-111.982,40.7862,PHL,-75.2419,39.8768
1515,ATL,-84.4333,33.6558,ROC,-77.6697,43.1309
1516,SNA,-117.859,33.6813,ATL,-84.4333,33.6558
1517,LGA,-73.8756,40.7731,FLL,-80.1354,26.0722
1518,BDL,-72.6816,41.9271,LAX,-118.391,33.9456
1519,RNO,-119.776,39.5064,ATL,-84.4333,33.6558
1520,DAB,-81.0615,29.1874,ATL,-84.4333,33.6558
1521,PDX,-122.587,45.5867,CVG,-84.6625,39.0571
1522,BOS,-71.0281,42.3717,TPA,-82.5356,27.9744
1523,SNA,-117.859,33.6813,CVG,-84.6625,39.0571
1524,JAC,-110.736,43.6034,ATL,-84.4333,33.6558
1525,SJC,-121.926,37.3679,ATL,-84.4333,33.6558
1526,SEA,-122.296,47.4405,ATL,-84.4333,33.6558
1527,MCO,-81.3115,28.4418,JFK,-73.79,40.6437
1528,PHX,-112.03,33.4376,CVG,-84.6625,39.0571
1529,LAS,-115.143,36.0806,CVG,-84.6625,39.0571
1530,SLC,-111.982,40.7862,JFK,-73.79,40.6437
1531,MCO,-81.3115,28.4418,ATL,-84.4333,33.6558
1532,MCO,-81.3115,28.4418,LGA,-73.8756,40.7731
1533,ATL,-84.4333,33.6558,IND,-86.2707,39.7322
1534,BOS,-71.0281,42.3717,FLL,-80.1354,26.0722
1535,EWR,-74.1843,40.6924,SLC,-111.982,40.7862
1536,JFK,-73.79,40.6437,MIA,-80.2727,25.7953
1537,CVG,-84.6625,39.0571,LAX,-118.391,33.9456
1538,ATL,-84.4333,33.6558,SAN,-117.195,32.7299
1539,ONT,-117.594,34.062,ATL,-84.4333,33.6558
1540,CVG,-84.6625,39.0571,MCO,-81.3115,28.4418
1541,SRQ,-82.5516,27.3868,ATL,-84.4333,33.6558
1542,ATL,-84.4333,33.6558,CAE,-81.1241,33.9468
1543,SLC,-111.982,40.7862,IAD,-77.4484,38.9556
1544,DTW,-83.3412,42.2327,ATL,-84.4333,33.6558
1545,JFK,-73.79,40.6437,FLL,-80.1354,26.0722
1546,PBI,-80.0889,26.6909,LGA,-73.8756,40.7731
1547,ABQ,-106.625,35.0494,CVG,-84.6625,39.0571
1548,TLH,-84.3503,30.3964,ATL,-84.4333,33.6558
1549,HDN,-107.219,40.485,ATL,-84.4333,33.6558
1550,ATL,-84.4333,33.6558,LIT,-92.219,34.7278
1551,BOS,-71.0281,42.3717,PBI,-80.0889,26.6909
1552,HNL,-157.919,21.3358,SLC,-111.982,40.7862
1553,MCO,-81.3115,28.4418,BOS,-71.0281,42.3717
1554,RSW,-81.7531,26.5228,BOS,-71.0281,42.3717
1555,CVG,-84.6625,39.0571,SFO,-122.392,37.6148
1556,ATL,-84.4333,33.6558,DCA,-77.0438,38.849
1557,JFK,-73.79,40.6437,SEA,-122.296,47.4405
1558,JFK,-73.79,40.6437,SAN,-117.195,32.7299
1559,DEN,-104.672,39.8396,JFK,-73.79,40.6437
1560,PDX,-122.587,45.5867,JFK,-73.79,40.6437
1561,MLB,-80.6282,28.0957,ATL,-84.4333,33.6558
1562,CVG,-84.6625,39.0571,SAN,-117.195,32.7299
1563,SJU,-66.0095,18.4367,ATL,-84.4333,33.6558
1564,STT,-64.9667,18.3333,ATL,-84.4333,33.6558
1565,ATL,-84.4333,33.6558,ELP,-106.393,31.7982
1566,ATL,-84.4333,33.6558,LGA,-73.8756,40.7731
1567,ATL,-84.4333,33.6558,MOB,-88.243,30.6775
1568,ATL,-84.4333,33.6558,EGE,-106.912,39.6395
1569,SLC,-111.982,40.7862,RDU,-78.7923,35.8729
1570,OGG,-156.441,20.8926,SLC,-111.982,40.7862
1571,JFK,-73.79,40.6437,SJU,-66.0095,18.4367
1572,SLC,-111.982,40.7862,DCA,-77.0438,38.849
1573,TUS,-110.936,32.1204,ATL,-84.4333,33.6558
1574,ATL,-84.4333,33.6558,BOS,-71.0281,42.3717
1575,TPA,-82.5356,27.9744,SLC,-111.982,40.7862
1576,SEA,-122.296,47.4405,CVG,-84.6625,39.0571
1577,SLC,-111.982,40.7862,FLL,-80.1354,26.0722
1578,LGA,-73.8756,40.7731,MSY,-90.2569,29.983
1579,PHF,-76.5026,37.1306,ATL,-84.4333,33.6558
1580,OAK,-122.209,37.7158,ATL,-84.4333,33.6558
1581,RSW,-81.7531,26.5228,LGA,-73.8756,40.7731
1582,STT,-64.9667,18.3333,JFK,-73.79,40.6437
1583,SRQ,-82.5516,27.3868,BOS,-71.0281,42.3717
1584,LGA,-73.8756,40.7731,SLC,-111.982,40.7862
1585,BZN,-111.157,45.7722,ATL,-84.4333,33.6558
1586,JAC,-110.736,43.6034,CVG,-84.6625,39.0571
1587,HDN,-107.219,40.485,LGA,-73.8756,40.7731
1588,CVG,-84.6625,39.0571,EGE,-106.912,39.6395
1589,HDN,-107.219,40.485,JFK,-73.79,40.6437
1590,CLT,-80.946,35.2226,SLC,-111.982,40.7862
1591,HPN,-73.7042,41.0693,ATL,-84.4333,33.6558
1592,MCN,-83.65,32.7023,ATL,-84.4333,33.6558
1593,VLD,-83.2787,30.7892,ATL,-84.4333,33.6558
1594,ATL,-84.4333,33.6558,ABY,-84.1867,31.5328
1595,ATL,-84.4333,33.6558,AGS,-81.9732,33.3735
1596,ATL,-84.4333,33.6558,TUL,-95.8892,36.1877
1597,ATL,-84.4333,33.6558,OKC,-97.5974,35.3981
1598,CSG,-84.9401,32.5184,ATL,-84.4333,33.6558
1599,AVP,-75.7294,41.3354,ATL,-84.4333,33.6558
1600,ILM,-77.912,34.2668,ATL,-84.4333,33.6558
1601,ATL,-84.4333,33.6558,PFN,-85.6829,30.2071
1602,MLU,-92.044,32.5099,ATL,-84.4333,33.6558
1603,BQK,-81.4703,31.2525,ATL,-84.4333,33.6558
1604,CRW,-81.5951,38.3697,ATL,-84.4333,33.6558
1605,SRQ,-82.5516,27.3868,LGA,-73.8756,40.7731
1606,GRK,-97.8206,31.0615,ATL,-84.4333,33.6558
1607,TRI,-82.4087,36.4805,ATL,-84.4333,33.6558
1608,ATL,-84.4333,33.6558,SHV,-93.8285,32.4549
1609,AVL,-82.5373,35.4349,ATL,-84.4333,33.6558
1610,OMA,-95.8998,41.3,ATL,-84.4333,33.6558
1611,ATL,-84.4333,33.6558,MGM,-86.3909,32.3049
1612,MYR,-78.9228,33.6821,ATL,-84.4333,33.6558
1613,ABE,-75.4342,40.6514,ATL,-84.4333,33.6558
1614,ATL,-84.4333,33.6558,CAK,-81.4309,40.9149
1615,ATL,-84.4333,33.6558,GRR,-85.5307,42.8841
1616,CHA,-85.1966,35.0373,ATL,-84.4333,33.6558
1617,ICT,-97.43,37.6531,ATL,-84.4333,33.6558
1618,MEI,-88.7449,32.3334,ATL,-84.4333,33.6558
1619,ATL,-84.4333,33.6558,FAY,-78.8889,34.9914
1620,ATL,-84.4333,33.6558,HHH,-80.6989,32.2267
1621,DSM,-93.6481,41.5328,ATL,-84.4333,33.6558
1622,ATL,-84.4333,33.6558,PVD,-71.4399,41.723
1623,ATL,-84.4333,33.6558,ROA,-79.9688,37.3203
1624,ATL,-84.4333,33.6558,MLI,-90.5058,41.4539
1625,EWN,-77.0343,35.0786,ATL,-84.4333,33.6558
1626,ATL,-84.4333,33.6558,FNT,-83.7411,42.9756
1627,LGA,-73.8756,40.7731,CAE,-81.1241,33.9468
1628,FWA,-85.1899,40.9883,ATL,-84.4333,33.6558
1629,CHO,-78.4487,38.14,ATL,-84.4333,33.6558
1630,JAN,-90.0733,32.3089,DCA,-77.0438,38.849
1631,SCE,-77.851,40.8515,ATL,-84.4333,33.6558
1632,ATL,-84.4333,33.6558,BGR,-68.8167,44.8086
1633,ATL,-84.4333,33.6558,GNV,-82.277,29.6861
1634,LFT,-91.9935,30.2084,ATL,-84.4333,33.6558
1635,DHN,-85.4487,31.3144,ATL,-84.4333,33.6558
1636,ATL,-84.4333,33.6558,EVV,-87.5308,38.0464
1637,EYW,-81.7551,24.5536,ATL,-84.4333,33.6558
1638,ATL,-84.4333,33.6558,OAJ,-77.6053,34.8307
1639,ATL,-84.4333,33.6558,TOL,-83.8072,41.5923
1640,ATL,-84.4333,33.6558,ATW,-88.5111,44.2603
1641,BMI,-88.9134,40.4841,ATL,-84.4333,33.6558
1642,ATL,-84.4333,33.6558,AEX,-92.5417,31.323
1643,SWF,-74.0974,41.4869,ATL,-84.4333,33.6558
1644,PWM,-70.3103,43.6475,ATL,-84.4333,33.6558
1645,MSN,-89.3465,43.1351,ATL,-84.4333,33.6558
1646,ATL,-84.4333,33.6558,GTR,-88.5876,33.4516
1647,SBN,-86.311,41.7006,ATL,-84.4333,33.6558
1648,ATL,-84.4333,33.6558,LYH,-79.1944,37.3309
1649,ATL,-84.4333,33.6558,PIA,-89.6909,40.6663
1650,ATL,-84.4333,33.6558,FSM,-94.4944,36.1881
1651,ATL,-84.4333,33.6558,FSD,-96.7317,43.5813
1652,ATL,-84.4333,33.6558,GRB,-88.1274,44.4923
1653,ATL,-84.4333,33.6558,ISP,-73.0984,40.7891
1654,FLO,-79.7289,34.1936,ATL,-84.4333,33.6558
1655,CID,-91.7008,41.8893,ATL,-84.4333,33.6558
1656,ATL,-84.4333,33.6558,ACY,-74.5716,39.4512
1657,BTV,-73.1552,44.4688,ATL,-84.4333,33.6558
1658,DEN,-104.672,39.8396,CAK,-81.4309,40.9149
1659,SDF,-85.7462,38.1865,DEN,-104.672,39.8396
1660,DEN,-104.672,39.8396,JAX,-81.676,30.4914
1661,DEN,-104.672,39.8396,PBI,-80.0889,26.6909
1662,RSW,-81.7531,26.5228,DEN,-104.672,39.8396
1663,DEN,-104.672,39.8396,BDL,-72.6816,41.9271
1664,DEN,-104.672,39.8396,BTR,-91.1567,30.533
1665,LAS,-115.143,36.0806,BMI,-88.9134,40.4841
1666,CAK,-81.4309,40.9149,BOS,-71.0281,42.3717
1667,PHF,-76.5026,37.1306,BOS,-71.0281,42.3717
1668,DAY,-84.2207,39.8968,BWI,-76.6745,39.1841
1669,MIA,-80.2727,25.7953,BWI,-76.6745,39.1841
1670,PWM,-70.3103,43.6475,BWI,-76.6745,39.1841
1671,ROC,-77.6697,43.1309,BWI,-76.6745,39.1841
1672,SRQ,-82.5516,27.3868,BWI,-76.6745,39.1841
1673,LAS,-115.143,36.0806,CAK,-81.4309,40.9149
1674,LGA,-73.8756,40.7731,CAK,-81.4309,40.9149
1675,MCO,-81.3115,28.4418,CAK,-81.4309,40.9149
1676,RSW,-81.7531,26.5228,CAK,-81.4309,40.9149
1677,TPA,-82.5356,27.9744,CAK,-81.4309,40.9149
1678,MCO,-81.3115,28.4418,DAY,-84.2207,39.8968
1679,TPA,-82.5356,27.9744,DAY,-84.2207,39.8968
1680,MCO,-81.3115,28.4418,DFW,-97.0409,32.9222
1681,GPT,-89.072,30.4133,FLL,-80.1354,26.0722
1682,HPN,-73.7042,41.0693,FLL,-80.1354,26.0722
1683,IND,-86.2707,39.7322,FLL,-80.1354,26.0722
1684,PHF,-76.5026,37.1306,FLL,-80.1354,26.0722
1685,ROC,-77.6697,43.1309,FLL,-80.1354,26.0722
1686,LAS,-115.143,36.0806,FNT,-83.7411,42.9756
1687,MCO,-81.3115,28.4418,FNT,-83.7411,42.9756
1688,RSW,-81.7531,26.5228,FNT,-83.7411,42.9756
1689,TPA,-82.5356,27.9744,FNT,-83.7411,42.9756
1690,TPA,-82.5356,27.9744,GPT,-89.072,30.4133
1691,MCO,-81.3115,28.4418,HPN,-73.7042,41.0693
1692,PBI,-80.0889,26.6909,HPN,-73.7042,41.0693
1693,RSW,-81.7531,26.5228,HPN,-73.7042,41.0693
1694,RSW,-81.7531,26.5228,IND,-86.2707,39.7322
1695,SRQ,-82.5516,27.3868,IND,-86.2707,39.7322
1696,DAY,-84.2207,39.8968,LAS,-115.143,36.0806
1697,MKE,-87.9051,42.9471,LAS,-115.143,36.0806
1698,MLI,-90.5058,41.4539,LAS,-115.143,36.0806
1699,ROC,-77.6697,43.1309,LAS,-115.143,36.0806
1700,PHF,-76.5026,37.1306,LGA,-73.8756,40.7731
1701,MEM,-89.9823,35.047,MCO,-81.3115,28.4418
1702,MKE,-87.9051,42.9471,MCO,-81.3115,28.4418
1703,MLI,-90.5058,41.4539,MCO,-81.3115,28.4418
1704,MSP,-93.1987,44.8793,MCO,-81.3115,28.4418
1705,PHF,-76.5026,37.1306,MCO,-81.3115,28.4418
1706,PWM,-70.3103,43.6475,MCO,-81.3115,28.4418
1707,RIC,-77.3332,37.5108,MCO,-81.3115,28.4418
1708,ROC,-77.6697,43.1309,MCO,-81.3115,28.4418
1709,SWF,-74.0974,41.4869,MCO,-81.3115,28.4418
1710,MSP,-93.1987,44.8793,MDW,-87.7416,41.7875
1711,SRQ,-82.5516,27.3868,MDW,-87.7416,41.7875
1712,RSW,-81.7531,26.5228,MKE,-87.9051,42.9471
1713,TPA,-82.5356,27.9744,MKE,-87.9051,42.9471
1714,SWF,-74.0974,41.4869,PBI,-80.0889,26.6909
1715,TPA,-82.5356,27.9744,ROC,-77.6697,43.1309
1716,STL,-90.3647,38.7414,SRQ,-82.5516,27.3868
1717,TPA,-82.5356,27.9744,SWF,-74.0974,41.4869
1718,MCO,-81.3115,28.4418,BMI,-88.9134,40.4841
1719,MEM,-89.9823,35.047,FLL,-80.1354,26.0722
1720,MSY,-90.2569,29.983,IND,-86.2707,39.7322
1721,MIA,-80.2727,25.7953,MCI,-94.7171,39.2992
1722,MIA,-80.2727,25.7953,MDW,-87.7416,41.7875
1723,DAB,-81.0615,29.1874,BWI,-76.6745,39.1841
1724,RSW,-81.7531,26.5228,BUF,-78.738,42.9309
1725,FLL,-80.1354,26.0722,DTW,-83.3412,42.2327
1726,RSW,-81.7531,26.5228,DTW,-83.3412,42.2327
1727,SRQ,-82.5516,27.3868,DTW,-83.3412,42.2327
1728,TPA,-82.5356,27.9744,DTW,-83.3412,42.2327
1729,TPA,-82.5356,27.9744,MSP,-93.1987,44.8793
1730,TPA,-82.5356,27.9744,PHF,-76.5026,37.1306
1731,FLL,-80.1354,26.0722,CAK,-81.4309,40.9149
1732,SAN,-117.195,32.7299,MCO,-81.3115,28.4418
1733,HNL,-157.919,21.3358,LAS,-115.143,36.0806
1734,HNL,-157.919,21.3358,SMF,-121.591,38.683
1735,HNL,-157.919,21.3358,PDX,-122.587,45.5867
1736,OGG,-156.441,20.8926,SEA,-122.296,47.4405
1737,OGG,-156.441,20.8926,SAN,-117.195,32.7299
1738,OGG,-156.441,20.8926,PDX,-122.587,45.5867
1739,HNL,-157.919,21.3358,SJC,-121.926,37.3679
1740,OGG,-156.441,20.8926,ITO,-155.042,19.7126
1741,OGG,-156.441,20.8926,LIH,-159.351,21.9782
1742,LAX,-118.391,33.9456,XNA,-94.2955,36.2756
1743,DFW,-97.0409,32.9222,TYR,-95.4118,32.3506
1744,LAW,-98.4135,34.573,DFW,-97.0409,32.9222
1745,DFW,-97.0409,32.9222,AEX,-92.5417,31.323
1746,DFW,-97.0409,32.9222,SPS,-98.4984,33.9862
1747,CLL,-96.3685,30.5938,DFW,-97.0409,32.9222
1748,DFW,-97.0409,32.9222,ABI,-99.6803,32.4164
1749,LFT,-91.9935,30.2084,DFW,-97.0409,32.9222
1750,ACT,-97.2234,31.609,DFW,-97.0409,32.9222
1751,DFW,-97.0409,32.9222,GGG,-94.7194,32.3874
1752,DFW,-97.0409,32.9222,MLU,-92.044,32.5099
1753,DFW,-97.0409,32.9222,SJT,-100.507,31.3616
1754,DFW,-97.0409,32.9222,TXK,-93.9943,33.457
1755,SHV,-93.8285,32.4549,DFW,-97.0409,32.9222
1756,DFW,-97.0409,32.9222,LRD,-99.4555,27.5431
1757,DFW,-97.0409,32.9222,MOB,-88.243,30.6775
1758,XNA,-94.2955,36.2756,DFW,-97.0409,32.9222
1759,AMA,-101.706,35.2177,DFW,-97.0409,32.9222
1760,DFW,-97.0409,32.9222,VPS,-86.55,30.496
1761,DFW,-97.0409,32.9222,LIT,-92.219,34.7278
1762,DFW,-97.0409,32.9222,PIT,-80.2328,40.4914
1763,DFW,-97.0409,32.9222,CHS,-80.0356,32.8838
1764,DFW,-97.0409,32.9222,FSM,-94.4944,36.1881
1765,DFW,-97.0409,32.9222,CID,-91.7008,41.8893
1766,FNT,-83.7411,42.9756,DFW,-97.0409,32.9222
1767,DFW,-97.0409,32.9222,GPT,-89.072,30.4133
